store_id;retail_chain;region_name;city_name;address;store_code;store_name;store_format;full_address;lat;lon;geo_precision;geo_found_address;store_key
;;;;;;;;Новосибирская область, Новосибирская обл., п.Садовый, Угловая ул, зд.6;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., п.Тулинский, Центральная ул, 3А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., п.Элитный, Венская ул, зд.23;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Горный, Советская ул, 25А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Колывань, Калинина ул, зд.2Б;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Колывань, Крылова ул, 1В;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Колывань, Ленина ул, 73/1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Колывань, Советская ул, 39;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Колывань, Чехова ул, 7;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Кольцово, 28А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Кольцово, Никольский пр-кт, стр.8;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Банковская ул, 44933;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Ипподромская ул, 44930;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Кузнецкая ул, 89/1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Кузнецкая ул, зд.3/1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Культурная ул, 59/2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Максима Горького ул, 95;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Полевая ул, 25;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Коченево, Советская ул, 43А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснозерское, Октябрьская ул, 6;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснозерское, Советская ул, 4 корп.3;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснозерское, Тракторная ул, 55;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснообск, 2 мкр, зд.244/5;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснообск, 6 мкр, зд.1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Краснообск, Северная ул, зд.5;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Линево, Коммунистический пр-кт, 18А/2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Линево, Листвянская ул, 44930;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Маслянино, Коммунистическая ул, 2Г;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Маслянино, Пролетарская ул, 12А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Мошково, Вокзальная ул, 10;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Ордынское, Ленина пр-кт, 10;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Ордынское, М.Горького ул, 2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Станционно-Ояшинский, Коммунистическая ул, 88;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Сузун, Горького ул, 69;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Сузун, Ленина ул, 15Е;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Сузун, Ленина ул, 30;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Чаны, Ленина ул, 186А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Чаны, Победы ул, 38;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Чик, Комсомольская ул, зд.17Б;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., рп.Чистоозерное, Дзержинского ул, 30;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Баган, М.Горького ул, 36;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Боровое, Ленина ул, зд.31;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Вагайцево, 40 лет Победы ул, 1 пом.1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Венгерово, Ленина ул, 114;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Верх-Тула, Рабочая ул, 45894;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Верх-Тула, Советская ул, 1А п.1-11;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Верх-Тула, Советская ул, 49Б;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Довольное, Ленина ул, 105/1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Здвинск, Калинина ул, 54Б;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Каменка, Олимпийской Славы мкр, 44927;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Кочки, Лахина ул, 1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Кыштовка, Каклемина ул, 11;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Ленинское, Приморье ул, зд.11;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Ленинское, Солнечный мкр, 43;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Марусино, Горького ул, 45687;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Новолуговое, Шоссейная ул, зд.50;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Плотниково, Трактовая ул, зд.3;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Прокудское, Есенина ул, зд.1;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Прокудское, Российская ул, зд.13;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Северное, Ленина пер, 8А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Скала, Чехова ул, 2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Сокур, 2 кв-л, зд.9Б;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Убинское, Чуднова ул, 7;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с.Ярково, Советская ул, 4;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с Кудряшовский, п.Приобский, Олимпийская ул, 2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с Мочищенский, п.Озерный, Солнечный мкр, зд.333А;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с Новолуговской, с.Новолуговое, Андреева ул, зд.46;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с.Мичуринский, п.Элитный, мкр.Березки, зд.7/3;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с.Мочищенский,п.Озерный, Промышленная ул, 2А к.2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., с/с.Толмачевский, 3307 км платформа, 25;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., сп.Мичуринский с/с, п.Элитный, Фламинго ул, зд.15, п.7;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., ст.Евсино, Вокзальная ул, 2;;;;;
;;;;;;;;Новосибирская область, Новосибирская обл., ст.Мочище, Линейная ул, зд.51;;;;;
;;;;;;;;Тверская область, Тверь, Новоторжская ул, 1, пом.III;;;;;
;;;;;;;;Республика Башкортостан, Красноусольский, Новый Быт пер, 12,;;;;;
;;;;;;;;Воронежская область, НСТ Медовка тер., зд.20А;;;;;
;;;;;;;;Калининградская область, Калининград, О.Кошевого ул, 17, пом.1;;;;;
;;;;;;;;Новосибирская область, Новосибирск, Облачная ул, 35,;;;;;
;;;;;;;;Московская область, Дмитров, объединения Пески тер., 1, стр.1;;;;;
;;;;;;;;Ставропольский край, Ставрополь, Объездная ул, 9,;;;;;
;;;;;;;;Москва, Москва, Окружная ул, 17,;;;;;
;;;;;;;;Санкт-Петербург, Санкт-Петербург, Октябрьская наб, 44, с.1,п.4-Н;;;;;
;;;;;;;;Свердловская область, Североуральск, Октябрьская ул, 31, пом.44;;;;;
;;;;;;;;Брянская область, Климово, Октябрьская ул, 4,;;;;;
;;;;;;;;Республика Хакасия, Шира, Октябрьская ул, 74,;;;;;
;;;;;;;;Алтайский край, Тогул, Октябрьская ул, зд.9;;;;;
;;;;;;;;Новгородская область, Боровичи, Окуловская ул, 1Д,;;;;;
;;;;;;;;Кировская область, Советск, Олега Кошевого ул, 21А,;;;;;
;;;;;;;;Воронежская область, Лиски, Олега Кошевого ул, 42,;;;;;
;;;;;;;;Пензенская область, Засечное, Олимпийская ул, 5, п.345,345А;;;;;
;;;;;;;;Омская область, Омская обл., г.Исилькуль, Коммунистическая ул, 33;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, 30 Бригады ул, 19;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, 70-й Бригады ул, 28А;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, Вокзальная ул, 37А;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, Вокзальная ул, 98;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, Петра Ильичева ул, 14 п.2;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, Советская ул, 46;;;;;
;;;;;;;;Омская область, Омская обл., г.Калачинск, Строительная ул, 6;;;;;
;;;;;;;;Омская область, Омская обл., г.Называевск, Ленина ул, 1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 1-я Военная ул, 7 к.2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 10 лет Октября ул, 109 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 10 лет Октября ул, 141 к.2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 12 Декабря ул, 64;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 2-я Поселковая ул, 53 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 2-я Пригородная ул, 22;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 2-я Трамвайная ул, 27;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 20 Партсъезда ул, 37 2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 20 Партсъезда ул, с.64,к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 21-я Амурская ул, 40;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 21-я Амурская ул, 43 к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 22 апреля ул, 16 п.20П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 22 Апреля ул, 50 п.3П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 22 Апреля ул, 8 п.10П,11П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 25-я Линия ул, 60;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 3-я Железнодорожная ул, 11 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 3-я Ленинградская ул, 43;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 3-я Линия ул/угол Лермонтова ул, 73/81;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 3-я Станционная ул, 86;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 4-я Поселковая ул, 24 к.2,п.1Ч;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 4-я Поселковая ул, 50;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 4-я Челюскинцев ул, 66 к.1,2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 50 Лет Октября ул, 98 п.4/1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 6-я Крайняя ул, 17;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 70 лет Октября ул, 19;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 70 лет Октября ул, 20 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 75 Гвардейской бригады ул, 18А п.3П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 75 Гвардейской бригады ул, 1Г;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, 9-ая Ленинская ул, 3 п.7,10;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Авиагородок ул, 12 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Авиационная ул, 141Б;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Авиационный пер, 92;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Амурская 21-я ул, 20Б п.7П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Амурская 21-я ул, 33 к.1,пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Арнольда Нейбута ул, 14 п.6П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Архитекторов б-р, 5;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Багратиона ул, 12 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Багратиона ул, 31 п.3П-5П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Бархатовой ул, 1А пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Бархатовой ул, 2А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Белозерова ул, 4 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Берко Цемента ул, 6;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Блюхера ул, 3Б;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Бородина ул, 12;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, В.Горячева ул, 8;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, В.Ф.Маргелова ул, 194 к.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ватутина ул,;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ватутина ул, 11В п.3П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ватутина ул, 12 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ватутина ул, 7В пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Верхнеднепровская ул, 274 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Волгоградская ул, 6 1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Волкова ул, 3 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Волочаевская ул, 21 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Волховстроя ул, 90 п.12П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Входной мкр, 44960;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Входной мкр, 75;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Гашека ул, 18;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Гашека ул, 44988;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Герцена ул, 192/194;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Глинки ул, 4 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, городок Военный 14-й, 147;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Гризодубовой ул, 16;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Гуртьева ул, 19 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Декабристов ул, 98 пом.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Демьяна Бедного ул, 73;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Демьяна Бедного ул, 83;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Дианова ул, 16 к.2,п4П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Дианова ул, 22 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Дианова ул, 27 п.1П,2П,4П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Дмитриева ул, 5 к.5,п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Жуковского ул, 32 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Завертяева ул, 18 к.4;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Загородный мкр, 8 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Заозерная ул, 13 к.1п1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Зеленый б-р, 8 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Избышева ул, 44972;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Индустриальная ул, 11 к.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ипподромная ул, 12А п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Иртышская наб, 48 п.3П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Иртышская набережная ул, 27;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Иртышская Набережная ул, 30 п.1П,2П,5П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Иртышская Набережная ул, 36 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Камерный пер, 49 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Карла Маркса пр-кт, 18 к.2п.1П,2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Карла Маркса пр-кт, 24 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Карла Маркса пр-кт, 40;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Карла Маркса пр-кт, 45/2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Кирова ул, 22 к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Комарова пр-кт, 14 к.1,п14П/2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Комарова пр-кт, 15 к.1,п.1П/1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Комарова пр-кт, 2 к.2п.1П,6П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Комкова ул, 8 п.6/1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Коммунальная ул, 17Б;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Конева ул, 12 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Конева ул, 22 к.2,п.5П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Конева ул, 32 к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Конева ул, 40 пом.12П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Королева пр-кт, 6 к.2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Космический пр-кт, 91Б;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Краснопресненская ул, 6А 101П,102П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Красный путь ул, 101;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Красный Путь ул, 105А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Красный Путь ул, 135 к.1,п.3П,4;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Красный путь ул, 59 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Крупской ул, 19В;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Крупской ул, 8 к.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Крупской ул, 9 к.2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Куйбышева ул, 132;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Ленинградская пл, 1 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лермонтова ул/Маршала Жукова ул, 34/6 к.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лесной проезд, 8 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Линия 20-я ул, 65;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Линия 5-ая ул, 157А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лисицкого ул, 9Б;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лобкова ул, 44930 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лукашевича ул, 14;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лукашевича ул, 21Б п1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Лукашевича ул, 6 к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Любинская 4-я ул, 38 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Магистральная ул, 6А стр.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Магистральная ул, 70А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Малиновского ул, 12 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Маркса пр-кт, 79 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Маршала Жукова ул, 156 пом.106;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Масленникова ул, 134;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Масленникова ул, 179 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Масленникова ул, 62 п.11П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Маяковского ул, 44 п.15П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Мельничная ул, 122 1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Менделеева пр-кт, 13;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Мира пр-кт, 100;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Мира пр-кт, 157 к.4;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Мира пр-кт, 86 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Молодежная 3-я ул, 69;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Молодогвардейская ул, 5 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Молодогвардейскся ул, 12;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Нефтезаводская ул, 18 п1П/2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Нефтезаводская ул, 31Б п.5П,6П,7П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Октябрьская ул, 126 п.6П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Олега Кошевого ул, 22 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Омская ул,угол Богдана Хмельницкого, 114/42 к.2/1,п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Орджоникидзе ул, 162Б п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Орджоникидзе ул, 83 к.1;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Орловского ул, 44929;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Перелета ул, 2;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Перелета ул, 34 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Пригородная ул, 27 к.3;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Путилова ул, 7 п.1П,п.3П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Пушкинский тракт, 10;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Романенко ул, 8 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Северная 27-я ул, 121Б п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Северная 27-я ул, 48 п.4П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Северная 5-я ул, 192;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Сибирский пр-кт, 12 п.4П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Сибирский пр-кт, 45024 п.4П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Суворова ул, 14;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Талалихина ул/5-я Кировская ул, 22/176;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Тарская ул, 34;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Труда ул, 1А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Фугенфирова ул, 9А;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Харьковская ул, 27 к.1,п.1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск, Худенко ул, 1А п.1ч,1П;;;;;
;;;;;;;;Омская область, Омская обл., г.Омск,мкр.Крутая Горка, Российская ул, 7А;;;;;
;;;;;;;;Омская область, Омская обл., г.Тара, Избышева ул, 6;;;;;
;;;;;;;;Омская область, Омская обл., г.Тара, Ленина ул, 73;;;;;
;;;;;;;;Омская область, Омская обл., г.Тара, Советская ул, 73 п.1П,2П;;;;;
;;;;;;;;Омская область, Омская обл., г.Тюкалинск, Луначарского ул, 98;;;;;
;;;;;;;;Омская область, Омская обл., г.Тюкалинск, Чехова ул, 53 п.1П;;;;;
;;;;;;;;Омская область, Омская обл., д.Верхний Карбуш, Речная ул, 2;;;;;
;;;;;;;;Омская область, Омская обл., Крутинка пгт., Ленина улица, 13;56.009597;71.516515;exact;Россия, Омская область, рабочий посёлок Крутинка, улица Ленина, 13;
;;;;;;;;Омская область, Омская обл., п.Горячий Ключ, Лесная ул, 4;;;;;
;;;;;;;;Омская область, Омская обл., п.Иртышский, Садовая ул, 16;;;;;
;;;;;;;;Омская область, Омская обл., п.Ключи, Березовая ул, 6 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., п.Магистральный, Молодежная ул, 10А;;;;;
;;;;;;;;Омская область, Омская обл., п.Омский, Ленина ул, 4;;;;;
;;;;;;;;Омская область, Омская обл., рп.Большеречье, 50 лет ВЛКСМ ул, 10;;;;;
;;;;;;;;Омская область, Омская обл., рп.Большеречье, 50 лет ВЛКСМ ул, 42;;;;;
;;;;;;;;Омская область, Омская обл., рп.Горьковское, Кирова ул, 34А;;;;;
;;;;;;;;Омская область, Омская обл., рп.Кормиловка, Кирова, 34;;;;;
;;;;;;;;Омская область, Омская обл., рп.Кормиловка, Ленина ул, 41 пом.1П,2П;;;;;
;;;;;;;;Омская область, Омская обл., рп.Крутинка, Красный Путь ул, 9;;;;;
;;;;;;;;Омская область, Омская обл., рп.Любинский, Буркенина ул, 12;;;;;
;;;;;;;;Омская область, Омская обл., рп.Любинский, Октябрьская ул, 48;;;;;
;;;;;;;;Омская область, Омская обл., рп.Любинский, Октябрьская ул, 64 п.2П;;;;;
;;;;;;;;Омская область, Омская обл., рп.Марьяновка, Омская ул, 72;;;;;
;;;;;;;;Омская область, Омская обл., рп.Москаленки, Комсомольская ул, 73;;;;;
;;;;;;;;Омская область, Омская обл., рп.Москаленки, Почтовая ул, 63 пом.1П;;;;;
;;;;;;;;Омская область, Омская обл., рп.Муромцево, 30 лет Победы ул, 48;;;;;
;;;;;;;;Омская область, Омская обл., рп.Нововаршавка, Красноармейская ул, 5А;;;;;
;;;;;;;;Омская область, Омская обл., рп.Оконешниково, Коммунистическая ул, 84Б;;;;;
;;;;;;;;Омская область, Омская обл., рп.Павлоградка, Пролетарская ул, 14А п.1П;;;;;
;;;;;;;;Омская область, Омская обл., рп.Полтавка, Кирова ул, 15;;;;;
;;;;;;;;Омская область, Омская обл., рп.Полтавка, Победы ул, 32А;;;;;
